instance,method,steiner_methods,randomization,status,time,obtuse_count,steiner_points,energy,p_bar,category
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"centroid,circumcenter,mean_of_adjacent",False,OK,0.020368576049804688,7,11,19.50,0.1545853326603679,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid,circumcenter",True,OK,0.4402906894683838,4,39,27.50,0.5125888807988209,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid,circumcenter",False,OK,0.28172802925109863,6,28,26.00,0.1520521328884865,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid,mean_of_adjacent",True,OK,0.1250927448272705,4,36,26.00,1.0695818504854475,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid,mean_of_adjacent",False,OK,0.10646748542785645,3,20,16.00,0.7159477516279648,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,circumcenter,mean_of_adjacent",True,OK,0.17722487449645996,19,42,59.00,0.8209821698462627,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,circumcenter,mean_of_adjacent",False,OK,0.04449176788330078,4,24,20.00,0.40117244444195677,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid,circumcenter,mean_of_adjacent",True,OK,0.05675053596496582,1,29,16.50,1.6542577455457268,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid,circumcenter,mean_of_adjacent",False,OK,0.042688846588134766,2,22,15.00,0.43386993994413764,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid,circumcenter,mean_of_adjacent",True,OK,0.0505526065826416,13,22,37.00,0.57263932173453,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid,circumcenter,mean_of_adjacent",False,OK,0.022899866104125977,9,11,23.50,0.16457227053221465,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid,circumcenter,mean_of_adjacent",True,OK,0.07196426391601562,22,33,60.50,0.862144117395342,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid,circumcenter,mean_of_adjacent",False,OK,0.04304146766662598,2,22,15.00,0.2717313549470498,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,projection,False,OK,0.06354117393493652,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,projection,False,OK,0.06391406059265137,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,midpoint,False,OK,0.05757546424865723,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,midpoint,False,OK,0.05746793746948242,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,centroid,False,OK,0.0526738166809082,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,centroid,False,OK,0.052570343017578125,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,circumcenter,False,OK,0.0471649169921875,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,circumcenter,False,OK,0.04767465591430664,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,mean_of_adjacent,False,OK,0.04910635948181152,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,mean_of_adjacent,False,OK,0.04889822006225586,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint",False,OK,0.06303548812866211,5,3,11.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint",False,OK,0.06359648704528809,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,centroid",False,OK,0.0635671615600586,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,centroid",False,OK,0.0726020336151123,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,circumcenter",False,OK,0.05931353569030762,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,circumcenter",False,OK,0.08272457122802734,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,mean_of_adjacent",False,OK,0.0655364990234375,4,3,9.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,mean_of_adjacent",False,OK,0.05433940887451172,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,centroid",False,OK,0.055063724517822266,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,centroid",False,OK,0.05259442329406738,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,circumcenter",False,OK,0.048040151596069336,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,circumcenter",False,OK,0.0475311279296875,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,mean_of_adjacent",False,OK,0.051262855529785156,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,mean_of_adjacent",False,OK,0.052607059478759766,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"centroid,circumcenter",False,OK,0.0508725643157959,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"centroid,circumcenter",False,OK,0.049578189849853516,4,4,10.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"centroid,mean_of_adjacent",False,OK,0.04873228073120117,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"centroid,mean_of_adjacent",False,OK,0.04785561561584473,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"circumcenter,mean_of_adjacent",False,OK,0.047354936599731445,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"circumcenter,mean_of_adjacent",False,OK,0.047116756439208984,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,centroid",False,OK,0.06261563301086426,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,centroid",False,OK,0.06364917755126953,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,circumcenter",False,OK,0.05908942222595215,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,circumcenter",False,OK,0.062233686447143555,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,mean_of_adjacent",False,OK,0.05427145957946777,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,mean_of_adjacent",False,OK,0.053879499435424805,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,centroid,circumcenter",False,OK,0.06146359443664551,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,centroid,circumcenter",False,OK,0.05867481231689453,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,centroid,mean_of_adjacent",False,OK,0.056790828704833984,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,centroid,mean_of_adjacent",False,OK,0.05347871780395508,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,circumcenter,mean_of_adjacent",False,OK,0.051503658294677734,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,circumcenter,mean_of_adjacent",False,OK,0.05189061164855957,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,centroid,circumcenter",False,OK,0.04746603965759277,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,centroid,circumcenter",False,OK,0.047835350036621094,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,centroid,mean_of_adjacent",False,OK,0.048351287841796875,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,centroid,mean_of_adjacent",False,OK,0.048766374588012695,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,circumcenter,mean_of_adjacent",False,OK,0.04725050926208496,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"midpoint,circumcenter,mean_of_adjacent",False,OK,0.047374725341796875,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"centroid,circumcenter,mean_of_adjacent",False,OK,0.04712820053100586,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"centroid,circumcenter,mean_of_adjacent",False,OK,0.046903371810913086,0,4,2.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,centroid,circumcenter",False,OK,0.058355093002319336,5,3,11.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,centroid,circumcenter",False,OK,0.06065726280212402,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,centroid,mean_of_adjacent",False,OK,0.05412411689758301,5,3,11.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,centroid,mean_of_adjacent",False,OK,0.05380868911743164,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,circumcenter,mean_of_adjacent",False,OK,0.05256175994873047,0,3,1.50,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,ant,"projection,midpoint,circumcenter,mean_of_adjacent",False,OK,0.05203390121459961,0,3,1.50,0.0,B
